_ID,TimeSt,Country,Province,City,Latitude,Longitude
5397086,2017-06-21 10:02:30.587,CA,SK,Saskatoon,52.12250,-106.72488
4688442,2017-06-21 10:10:34.710,CA,AB,Edmonton,53.43026,-113.62529
4847269,2017-06-21 10:23:00.300,CA,ON,Bracebridge,45.04420,-79.12860
5169405,2017-06-21 10:45:35.887,CA,ON,Belleville,44.17130,-77.36880
4532991,2017-06-21 11:00:50.153,CA,AB,Calgary,50.95738,-114.22057
4584595,2017-06-21 11:02:42.350,CA,ON,Etobicoke,43.63810,-79.57870
4865656,2017-06-21 11:24:28.103,CA,AB,Saint Albert,53.64150,-113.61400
5215721,2017-06-21 11:49:03.470,CA,BC,Vancouver,49.25964,-123.07369
4573826,2017-06-21 12:01:56.807,CA,QC,Beloeil,45.58460,-73.20390
5406096,2017-06-21 12:03:36.877,CA,BC,Burnaby,49.24419,-123.01672
4595803,2017-06-21 12:03:38.230,CA,AB,Wetaskiwin,52.82920,-113.45100
4603441,2017-06-21 12:04:24.057,CA,AB,Calgary,51.08760,-114.02140
4686024,2017-06-21 12:10:24.733,CA,SK,Saskatoon,52.10620,-106.66900
5519812,2017-06-21 12:15:15.260,CA,ON,Frankford,44.19455,-77.59680
5041841,2017-06-21 12:36:54.647,CA,AB,Edmonton,53.55150,-113.49200
4566008,2017-06-21 13:01:51.720,CA,ON,Nepean,45.28702,-75.73633
5408232,2017-06-21 13:03:58.640,CA,ON,Windsor,42.32650,-82.91190
4901804,2017-06-21 13:27:37.430,CA,ON,Thornhill,43.81370,-79.45380
5544752,2017-06-21 14:17:31.677,CA,ON,Hudson,47.55996,-79.78176
4799350,2017-06-21 14:18:42.747,CA,ON,North York,43.78700,-79.41690
4992269,2017-06-21 14:33:40.480,CA,AB,Edmonton,53.45139,-113.42497
5332404,2017-06-21 14:57:15.603,CA,AB,Airdrie,51.29855,-114.02740
4625261,2017-06-21 15:05:54.540,CA,BC,Harrison Hot Springs,49.30138,-121.78452
5587035,2017-06-21 15:20:35.137,CA,AB,Edmonton,53.53140,-113.58200
5351584,2017-06-21 15:59:01.153,CA,ON,Etobicoke,43.62470,-79.48920
5407255,2017-06-21 17:03:48.270,CA,AB,Drumheller,51.46560,-112.70600
4922631,2017-06-21 17:29:34.807,CA,ON,Barrie,44.40150,-79.67820
5001867,2017-06-21 17:34:16.497,CA,SK,Laird,52.52243,-106.72553
5556901,2017-06-21 18:18:08.077,CA,ON,Toronto,43.75370,-79.26590
4876436,2017-06-21 18:25:33.443,CA,QC,Sainte-Foy,46.78230,-71.28820
5183049,2017-06-21 18:46:27.530,CA,ON,Brantford,43.17720,-80.24800
5299978,2017-06-21 18:55:16.280,CA,ON,Ottawa,45.39770,-75.75990
4825035,2017-06-21 19:21:07.177,CA,QC,Saint-Hubert,45.41600,-73.00710
5610658,2017-06-21 19:22:37.540,CA,ON,Toronto,43.63190,-79.37160
5051516,2017-06-21 19:37:28.827,CA,AB,Edmonton,53.57794,-113.47593
5477143,2017-06-21 20:11:14.907,CA,SK,Saskatoon,52.11600,-106.66900
4862730,2017-06-21 20:24:14.350,CA,AB,Sherwood Park,53.51292,-113.32417
5104286,2017-06-21 20:41:20.970,CA,QC,Montréal,45.49780,-73.57980
5230768,2017-06-21 20:50:24.083,CA,AB,Calgary,51.05300,-114.16100
4566152,2017-06-21 21:01:51.753,CA,AB,Okotoks,50.73100,-113.97175
5507833,2017-06-21 21:13:46.497,CA,ON,Mississauga,43.66090,-79.67910
4790137,2017-06-21 21:17:54.887,CA,AB,Calgary,51.08290,-114.09500
4841477,2017-06-21 21:22:26.227,CA,SK,Saskatoon,52.11829,-106.71364
5613495,2017-06-21 21:22:53.680,CA,AB,Edmonton,53.62880,-113.47600
5045120,2017-06-21 21:37:03.327,CA,AB,Calgary,51.01960,-114.20029
5271705,2017-06-21 21:53:17.083,CA,ON,Toronto,43.64590,-79.38570
5341385,2017-06-21 21:58:11.990,CA,ON,Ottawa,45.39770,-75.75990
5405242,2017-06-21 00:03:26.763,CA,AB,Calgary,51.02087,-114.10618
5418004,2017-06-21 00:04:39.007,CA,AB,Calgary,50.92046,-114.01885
4641886,2017-06-21 00:07:01.037,CA,AB,Edmonton,53.44144,-113.43615
4976004,2017-06-21 00:32:40.040,CA,AB,Lethbridge,49.68810,-112.83428
4976888,2017-06-21 00:32:43.837,CA,ON,Richmond Hill,43.85820,-79.39850
5278611,2017-06-21 00:54:03.987,CA,NS,Truro,45.36570,-63.28700
5358329,2017-06-21 00:59:19.900,CA,ON,Burlington,43.38890,-79.76820
5608634,2017-06-21 01:22:23.873,CA,SK,Prince Albert,53.20600,-105.75300
4895760,2017-06-21 01:27:04.477,CA,ON,Scarborough,43.72950,-79.26290
4912254,2017-06-21 01:28:36.123,CA,SK,Regina,50.49230,-104.61400
5017748,2017-06-21 01:34:56.873,CA,ON,Mississauga,43.59162,-79.70651
5060301,2017-06-21 01:37:59.653,CA,AB,Edmonton,53.53660,-113.51030
5243269,2017-06-21 01:51:16.953,CA,AB,Cochrane,51.20210,-114.24530
5399709,2017-06-21 02:02:42.973,CA,ON,Scarborough,43.79360,-79.26920
5456441,2017-06-21 02:09:12.697,CA,AB,Calgary,51.09150,-114.20730
4924332,2017-06-21 02:29:43.790,CA,QC,Saint-Laurent,45.50376,-73.68476
5198786,2017-06-21 02:47:57.040,CA,ON,Etobicoke,43.60680,-79.50630
5213983,2017-06-21 02:48:53.563,CA,AB,Edmonton,53.54810,-113.59424
4632718,2017-06-21 04:06:22.693,CA,BC,Vancouver,49.27629,-123.12430
4643603,2017-06-21 04:07:06.583,CA,AB,Edmonton,53.60846,-113.45959
4661455,2017-06-21 04:08:12.877,CA,AB,Calgary,51.05423,-113.94302
4963170,2017-06-21 04:31:54.310,CA,AB,Edmonton,53.58700,-113.44100
5149609,2017-06-21 04:44:19.453,CA,AB,Millet,53.09570,-113.46800
5316886,2017-06-21 04:56:00.710,CA,AB,Fort Mcmurray,56.73770,-111.43800
5497074,2017-06-21 05:13:00.977,CA,QC,Québec,46.85560,-71.24490
4733436,2017-06-21 05:14:04.717,CA,ON,Ajax,43.84300,-79.02100
5598619,2017-06-21 05:21:22.343,CA,AB,Calgary,51.06300,-113.88900
5611889,2017-06-21 05:22:45.530,CA,ON,York,43.67500,-79.48110
4603758,2017-06-21 06:04:24.727,CA,ON,Scarborough,43.78760,-79.15410
4746034,2017-06-21 06:15:01.853,CA,AB,Okotoks,50.73620,-113.96950
5596709,2017-06-21 06:21:09.140,CA,NB,Fredericton,45.93460,-66.63230
4828534,2017-06-21 06:21:19.157,CA,ON,Toronto,43.68707,-79.39758
5393733,2017-06-21 07:02:18.537,CA,ON,Oakville,43.43090,-79.77670
4874051,2017-06-21 07:25:14.433,CA,ON,Toronto,43.65630,-79.38580
5156252,2017-06-21 07:44:38.570,CA,ON,Markham,43.87700,-79.25780
5260638,2017-06-21 07:52:29.937,CA,ON,Toronto,43.67960,-79.43430
5271982,2017-06-21 07:53:21.480,CA,AB,Calgary,51.07990,-114.08100
5454055,2017-06-21 08:09:03.830,CA,SK,Meadow Lake,53.94313,-108.38445
4957022,2017-06-21 08:31:34.767,CA,AB,Airdrie,51.27928,-113.97996
5031633,2017-06-21 08:36:06.330,CA,AB,Edmonton,53.61340,-113.54100
5342421,2017-06-21 08:58:16.120,CA,ON,Sandy Lake,53.07080,-93.33360
4866498,2017-06-21 09:24:30.703,CA,ON,Scarborough,43.83600,-79.22806
5195460,2017-06-21 09:47:31.910,CA,AB,Edmonton,53.50756,-113.68478
5425795,2017-06-21 10:05:29.973,CA,AB,Edmonton,53.45790,-113.41200
5033545,2017-06-21 10:36:13.077,CA,AB,Calgary,51.04190,-114.20000
5157316,2017-06-21 10:44:43.467,CA,ON,Richmond Hill,43.89390,-79.43750
5366391,2017-06-21 10:59:52.330,CA,ON,Newmarket,44.03900,-79.47240
5437204,2017-06-21 11:07:00.927,CA,ON,Whitby,43.88730,-78.94220
4963455,2017-06-21 11:31:54.480,CA,ON,Concord,43.80610,-79.50080
5253332,2017-06-21 11:52:01.400,CA,AB,Calgary,51.05240,-114.03800
5313789,2017-06-21 11:55:55.010,CA,BC,Surrey,49.08108,-122.79941
5408163,2017-06-21 12:03:58.613,CA,ON,Owen Sound,44.56420,-80.94280
5555566,2017-06-21 12:18:03.570,CA,AB,Calgary,51.13870,-114.20150
5564473,2017-06-21 12:18:49.107,CA,AB,Calgary,51.05198,-113.93554
4947865,2017-06-21 12:31:08.957,CA,ON,Ottawa,45.44550,-75.68940
4965520,2017-06-21 13:31:58.253,CA,AB,Calgary,51.12640,-114.14190
5068112,2017-06-21 13:38:30.170,CA,AB,Calgary,51.05240,-114.03800
4593787,2017-06-21 14:03:30.813,CA,ON,Ajax,43.89590,-79.03440
5079921,2017-06-21 14:39:26.290,CA,AB,Strathmore,51.05723,-113.39633
5270023,2017-06-21 14:53:09.333,CA,MB,Winnipeg,49.87150,-97.11420
5491286,2017-06-21 15:12:27.350,CA,MB,Winnipeg,49.89637,-97.14659
4832607,2017-06-21 15:21:43.440,CA,AB,Calgary,51.03780,-114.08000
4528078,2017-06-21 16:00:28.770,CA,ON,Burlington,43.34442,-79.79248
4590340,2017-06-21 16:03:10.063,CA,AB,Edmonton,53.54798,-113.59419
4600543,2017-06-21 16:04:10.890,CA,BC,Richmond,49.16542,-123.12659
4758054,2017-06-21 16:15:49.230,CA,AB,Edmonton,53.60950,-113.47631
4782006,2017-06-21 16:17:24.413,CA,AB,Edmonton,53.59550,-113.44000
5601304,2017-06-21 16:21:24.010,CA,AB,Calgary,51.02920,-114.16931
4737559,2017-06-21 17:14:20.180,CA,ON,Mississauga,43.57690,-79.62830
4838294,2017-06-21 17:22:06.273,CA,ON,Mississauga,43.58594,-79.78296
5064685,2017-06-21 17:38:14.117,CA,MB,Winnipeg,49.89650,-97.19580
5208127,2017-06-21 17:48:27.600,CA,ON,Toronto,43.75370,-79.26590
4786119,2017-06-21 18:17:38.063,CA,AB,Edmonton,53.44217,-113.44520
5566713,2017-06-21 18:18:58.770,CA,AB,Camrose,53.00930,-112.82700
5605517,2017-06-21 18:21:57.577,CA,ON,Wasaga Beach,44.45953,-80.09518
5291461,2017-06-21 18:54:44.040,CA,AB,Leduc,53.26170,-113.54900
4519930,2017-06-21 19:00:02.340,CA,ON,London,43.00040,-81.23430
5420002,2017-06-21 19:04:50.457,CA,AB,Calgary,51.08780,-114.06000
5459169,2017-06-21 19:09:32.737,CA,AB,Edmonton,53.45930,-113.41450
4992462,2017-06-21 19:33:41.290,CA,BC,Vancouver,49.22791,-123.06731
5005937,2017-06-21 19:34:25.423,CA,AB,Sherwood Park,53.55600,-113.29520
5414167,2017-06-21 20:04:27.520,CA,ON,Toronto,43.66309,-79.40324
5508075,2017-06-21 20:13:48.337,CA,MB,Winnipeg,49.86654,-97.12965
4975662,2017-06-21 20:32:40.017,CA,AB,Edmonton,53.55150,-113.49200
4701938,2017-06-21 21:11:44.443,CA,ON,Guelph,43.57760,-80.22010
4761116,2017-06-21 21:16:03.677,CA,ON,Toronto,43.65700,-79.37581
4838028,2017-06-21 21:22:06.483,CA,ON,Toronto,43.66660,-79.38230
5206386,2017-06-21 21:48:23.507,CA,AB,Edmonton,53.42959,-113.59416
5258484,2017-06-21 21:52:25.973,CA,QC,Saint-Hyacinthe,45.63930,-72.95626
5271371,2017-06-21 21:53:18.403,CA,BC,Surrey,49.19470,-122.84300
5540621,2017-06-21 22:17:04.503,CA,MB,Cranberry Portage,54.59372,-101.39182
4785445,2017-06-21 22:17:38.040,CA,QC,Sainte-Foy,46.78230,-71.28820
5095919,2017-06-21 22:40:45.043,CA,ON,Kanata,45.29750,-75.91990
5334840,2017-06-21 22:57:30.727,CA,QC,Longueuil,45.53620,-73.44950
4655330,2017-06-21 00:07:47.620,CA,AB,Fort Mcmurray,56.73770,-111.43800
5304223,2017-06-21 00:55:34.467,CA,AB,Calgary,51.04070,-114.12823
4696287,2017-06-21 01:11:14.213,CA,AB,Calgary,50.89574,-114.04660
4708048,2017-06-21 01:12:09.600,CA,BC,Surrey,49.14100,-122.85690
4760044,2017-06-21 01:15:58.677,CA,AB,Edmonton,53.41040,-113.51700
4807220,2017-06-21 01:19:26.243,CA,AB,Edmonton,53.44870,-113.40200
4832008,2017-06-21 01:21:39.820,CA,SK,Saskatoon,52.13454,-106.57326
4745302,2017-06-21 02:14:57.960,CA,AB,Duffield,53.52240,-114.21600
4840382,2017-06-21 02:22:18.367,CA,ON,Peterborough,44.33110,-78.33310
5047980,2017-06-21 02:37:18.460,CA,AB,Lethbridge,49.68360,-112.83400
5067507,2017-06-21 02:38:31.873,CA,AB,Leduc,53.26680,-113.55200
5073029,2017-06-21 02:38:54.897,CA,BC,Burnaby,49.25400,-122.90800
5388611,2017-06-21 03:01:44.307,CA,ON,Etobicoke,43.62326,-79.51941
4715223,2017-06-21 03:12:48.117,CA,NS,Dartmouth,44.71017,-63.60486
4881799,2017-06-21 03:25:59.970,CA,AB,Calgary,51.03780,-114.08000
4899056,2017-06-21 03:27:19.680,CA,ON,Toronto,43.67810,-79.29540
4988456,2017-06-21 03:33:29.507,CA,ON,Newmarket,44.05870,-79.45910
5115518,2017-06-21 03:42:03.570,CA,ON,Richmond Hill,43.89390,-79.43750
5146454,2017-06-21 03:44:04.300,CA,AB,Spruce Grove,53.55330,-113.89500
5303759,2017-06-21 03:55:29.730,CA,ON,Thunder Bay,48.45270,-89.21620
4615659,2017-06-21 04:05:16.433,CA,QC,Montréal,45.53780,-73.69410
5520760,2017-06-21 04:15:15.533,CA,AB,Calgary,51.04860,-113.96800
5017041,2017-06-21 04:34:56.753,CA,AB,Fort Saskatchewan,53.70170,-113.22200
5091173,2017-06-21 04:40:18.127,CA,AB,Beaumont,53.35883,-113.40520
5110297,2017-06-21 04:41:48.233,CA,ON,Scarborough,43.79360,-79.26920
5196548,2017-06-21 04:47:41.517,CA,ON,Ajax,43.89590,-79.03440
4735376,2017-06-21 05:14:12.810,CA,SK,Humboldt,52.22080,-105.11700
5605468,2017-06-21 05:21:55.873,CA,AB,Calgary,51.09295,-114.14324
4973131,2017-06-21 05:32:35.050,CA,ON,Ottawa,45.44400,-75.69300
4991276,2017-06-21 05:33:37.640,CA,AB,Calgary,51.04940,-113.95640
4999463,2017-06-21 05:34:08.430,CA,ON,Guelph,43.52150,-80.23380
5165882,2017-06-21 05:45:24.203,CA,ON,Mississauga,43.59109,-79.57294
4557124,2017-06-21 06:01:36.463,CA,ON,Kitchener,43.44530,-80.49050
4716407,2017-06-21 06:12:52.100,CA,AB,Beaumont,53.43276,-113.43939
5530891,2017-06-21 06:16:09.077,CA,AB,Calgary,51.02092,-114.10621
4917172,2017-06-21 06:29:03.337,CA,AB,Calgary,51.01040,-114.06600
4937817,2017-06-21 06:30:37.693,CA,ON,Barrie,44.33030,-79.72680
5033187,2017-06-21 06:36:09.023,CA,ON,Burlington,43.36710,-79.74140
5094587,2017-06-21 06:40:42.277,CA,NB,Fredericton,45.95270,-66.65580
5124142,2017-06-21 06:42:38.647,CA,QC,Vaudreuil-Dorion,45.38380,-74.04100
5164629,2017-06-21 06:45:20.823,CA,ON,Mississauga,43.57380,-79.71930
5174738,2017-06-21 06:45:59.007,CA,ON,Fort Erie,42.90520,-78.93650
5255545,2017-06-21 06:52:12.743,CA,ON,Mississauga,43.60592,-79.65440
5499518,2017-06-21 07:13:12.717,CA,MB,Winnipeg,49.93920,-97.09620
5510831,2017-06-21 07:14:16.837,CA,ON,Windsor,42.25450,-82.98090
5607495,2017-06-21 07:22:11.430,CA,AB,Saint Albert,53.64150,-113.61400
5414554,2017-06-21 08:04:29.293,CA,ON,Markham,43.87470,-79.25990
4799318,2017-06-21 08:18:42.560,CA,AB,Calgary,50.95050,-113.94700
4953072,2017-06-21 08:31:20.183,CA,AB,Edmonton,53.53190,-113.56100
4993875,2017-06-21 08:33:49.363,CA,ON,Toronto,43.70680,-79.39910
5115936,2017-06-21 08:42:03.233,CA,ON,Mississauga,43.65519,-79.66041
5203268,2017-06-21 08:48:08.320,CA,ON,North York,43.70950,-79.48190
5249152,2017-06-21 08:51:39.950,CA,AB,Red Deer,52.24680,-113.78800
5284985,2017-06-21 08:54:22.360,CA,AB,Edmonton,53.51290,-113.62300
4543389,2017-06-21 09:01:23.750,CA,ON,Saint Catharines,43.19500,-79.28400
4622240,2017-06-21 09:05:45.837,CA,AB,Edmonton,53.43941,-113.40575
5568026,2017-06-21 09:19:05.243,CA,ON,Toronto,43.65750,-79.37830
4833564,2017-06-21 09:21:45.260,CA,ON,North York,43.73180,-79.41820
5005159,2017-06-21 09:34:26.553,CA,ON,Ottawa,45.42000,-75.69240
5272332,2017-06-21 09:53:21.297,CA,AB,Calgary,51.05376,-114.08389
5290273,2017-06-21 09:54:36.883,CA,ON,Brampton,43.66560,-79.74700
4947790,2017-06-21 10:31:08.833,CA,ON,Scarborough,43.76580,-79.18500
5371190,2017-06-21 11:00:17.667,CA,ON,Toronto,43.66820,-79.42090
4549413,2017-06-21 11:01:32.613,CA,QC,Saint-Constant,45.36680,-73.56590
4653177,2017-06-21 11:07:33.053,CA,AB,Calgary,50.93386,-114.03157
4711595,2017-06-21 11:12:33.023,CA,ON,Burlington,43.32064,-79.82630
4718521,2017-06-21 11:13:06.900,CA,ON,Mississauga,43.69700,-79.65000
5516414,2017-06-21 11:14:50.050,CA,AB,Calgary,51.05300,-114.16100
5605255,2017-06-21 11:21:55.803,CA,AB,Edmonton,53.48290,-113.49900
5134878,2017-06-21 11:43:19.507,CA,ON,Brantford,43.12070,-80.28930
5150390,2017-06-21 11:44:19.453,CA,AB,Calgary,50.98700,-113.96340
5152325,2017-06-21 11:44:22.957,CA,AB,Leduc,53.26680,-113.55200
5274362,2017-06-21 11:53:33.660,CA,AB,Calgary,51.01960,-114.20029
5346710,2017-06-21 11:58:40.980,CA,AB,Beaumont,53.35881,-113.40525
5600874,2017-06-21 12:21:23.153,CA,ON,Toronto,43.66820,-79.42090
4874145,2017-06-21 12:25:14.653,CA,NB,Moncton,46.10330,-64.81500
4894538,2017-06-21 12:27:02.330,CA,AB,Edmonton,53.54510,-113.51200
5161688,2017-06-21 12:45:05.957,CA,ON,Toronto,43.66820,-79.42090
4678930,2017-06-21 13:09:39.967,CA,AB,Calgary,50.93674,-114.01066
5606264,2017-06-21 13:22:07.620,CA,AB,Calgary,50.91500,-114.06000
4991654,2017-06-21 13:33:41.563,CA,AB,Calgary,51.03780,-114.08000
5346442,2017-06-21 13:58:40.520,CA,AB,Calgary,51.12290,-114.18900
5388953,2017-06-21 14:01:48.097,CA,ON,Woodstock,43.13270,-80.74490
4567351,2017-06-21 14:01:51.797,CA,ON,Toronto,43.78130,-79.30380
5579660,2017-06-21 15:19:50.670,CA,QC,Montreal,45.53655,-73.55000
5612534,2017-06-21 15:22:53.233,CA,ON,Toronto,43.64590,-79.38570
4961950,2017-06-21 15:31:45.907,CA,ON,Ottawa,45.41290,-75.69010
4758467,2017-06-21 16:15:52.367,CA,ON,Barrie,44.40150,-79.67820
5581935,2017-06-21 16:20:03.937,CA,BC,Roberts Creek,49.40990,-123.67478
5117680,2017-06-21 16:42:07.547,CA,ON,London,42.99230,-81.25310
4523593,2017-06-21 17:00:04.813,CA,ON,Cambridge,43.36770,-80.33800
4873549,2017-06-21 17:25:16.503,CA,ON,Barrie,44.33030,-79.72680
5133257,2017-06-21 17:43:15.807,CA,ON,Mississauga,43.60460,-79.67290
5254096,2017-06-21 17:52:09.833,CA,AB,Calgary,51.08230,-113.95780
5405862,2017-06-21 18:03:34.453,CA,AB,Calgary,51.02860,-114.16320
5533071,2017-06-21 18:16:18.680,CA,AB,Edmonton,53.46530,-113.38600
4769776,2017-06-21 18:16:39.453,CA,ON,Scarborough,43.69238,-79.27702
4995252,2017-06-21 18:33:52.630,CA,AB,Rochon Sands,52.46470,-112.84300
5149947,2017-06-21 18:44:19.637,CA,ON,Toronto,43.68620,-79.40200
5178216,2017-06-21 18:46:11.077,CA,ON,Barrie,44.33030,-79.72680
5327580,2017-06-21 18:56:48.130,CA,ON,Ottawa,45.32440,-75.60480
4618023,2017-06-21 19:05:24.647,CA,BC,Surrey,49.13010,-122.83800
4889913,2017-06-21 19:26:35.157,CA,MB,Gillam,56.36036,-94.71396
4901651,2017-06-21 19:27:35.887,CA,QC,Montréal,45.53120,-73.70970
5278428,2017-06-21 19:54:03.740,CA,QC,Montréal,45.46921,-73.63864
5339263,2017-06-21 19:57:55.953,CA,AB,Calgary,51.03810,-114.11800
4724641,2017-06-21 20:13:40.710,CA,AB,Calgary,51.15070,-114.12800
4937993,2017-06-21 20:30:37.363,CA,ON,Nepean,45.35960,-75.74360
5040518,2017-06-21 20:36:48.127,CA,AB,Okotoks,50.71510,-113.96800
5229391,2017-06-21 20:50:14.233,CA,AB,Calgary,50.88370,-114.03260
5264539,2017-06-21 20:52:46.823,CA,ON,Richmond Hill,43.93940,-79.43490
4616491,2017-06-21 21:05:18.103,CA,AB,Calgary,51.04940,-113.95640
5092507,2017-06-21 21:40:27.453,CA,ON,London,43.00610,-81.29620
5308394,2017-06-21 21:55:40.587,CA,AB,Calgary,51.02720,-114.03490
5313894,2017-06-21 21:55:57.713,CA,QC,Saint-Jérôme,45.89330,-74.13670
5358498,2017-06-21 21:59:21.783,CA,ON,Newmarket,44.05870,-79.45910
4597517,2017-06-21 22:03:54.563,CA,AB,Calgary,51.08290,-114.09500
4950462,2017-06-21 22:31:11.140,CA,ON,Peterborough,44.33110,-78.33310
5051876,2017-06-21 22:37:33.950,CA,ON,Mississauga,43.55387,-79.58572
5125875,2017-06-21 22:42:41.887,CA,AB,Calgary,51.08290,-114.09500
5138759,2017-06-21 22:43:38.473,CA,AB,Edmonton,53.51810,-113.57970
5159290,2017-06-21 22:44:59.927,CA,ON,Etobicoke,43.68790,-79.55700
5210840,2017-06-21 22:48:32.530,CA,ON,Niagara Falls,43.09660,-79.12760
5232775,2017-06-21 22:50:31.463,CA,ON,Oakville,43.49340,-79.71260
4594806,2017-06-21 00:03:35.897,CA,AB,Edmonton,53.46500,-113.41400
4634134,2017-06-21 00:06:30.230,CA,AB,Calgary,50.98201,-114.00414
4786959,2017-06-21 00:17:41.010,CA,ON,Mississauga,43.60460,-79.67290
4949810,2017-06-21 00:31:10.173,CA,ON,Burlington,43.36710,-79.74140
5000567,2017-06-21 00:34:11.327,CA,AB,Canmore,51.08370,-115.36800
5199647,2017-06-21 00:47:57.050,CA,ON,Belleville,44.17300,-77.38070
5335383,2017-06-21 00:57:32.620,CA,ON,Mississauga,43.56340,-79.65090
5344596,2017-06-21 00:58:25.460,CA,AB,Calgary,51.14140,-114.07600
5385341,2017-06-21 01:01:24.117,CA,AB,Calgary,50.95050,-113.94700
5538777,2017-06-21 01:16:55.210,CA,ON,Toronto,43.67350,-79.40300
4815818,2017-06-21 01:20:26.457,CA,AB,Calgary,51.11116,-113.94606
4912887,2017-06-21 01:28:40.997,CA,ON,Alliston,44.14920,-79.85530
5044344,2017-06-21 01:37:03.340,CA,AB,Airdrie,51.28890,-114.01500
5166766,2017-06-21 01:45:29.390,CA,QC,Montréal,45.55140,-73.61160
5169435,2017-06-21 01:45:36.000,CA,ON,Burlington,43.38890,-79.76820
5276471,2017-06-21 01:53:48.337,CA,NL,St. John's,47.55650,-52.76400
4552577,2017-06-21 02:01:32.310,CA,ON,Brantford,43.12070,-80.28930
5453353,2017-06-21 02:09:02.753,CA,AB,Calgary,50.97120,-114.01173
5508150,2017-06-21 02:13:48.493,CA,QC,Laterrière,48.33734,-70.98801
5402627,2017-06-21 03:03:08.800,CA,ON,Toronto,43.64770,-79.41740
5237222,2017-06-21 03:50:55.573,CA,AB,Edmonton,53.58700,-113.44100
5446859,2017-06-21 04:08:10.500,CA,AB,Spruce Grove,53.55687,-113.93057
5566970,2017-06-21 04:19:03.770,CA,ON,Renfrew,45.47160,-76.68480
5094940,2017-06-21 04:40:43.067,CA,AB,Fort Saskatchewan,53.68723,-113.24999
5225634,2017-06-21 04:49:54.677,CA,AB,Fort Mcmurray,56.73770,-111.43800
4573777,2017-06-21 05:01:56.633,CA,QC,Beloeil,45.58460,-73.20390
4585618,2017-06-21 05:02:52.933,CA,AB,Calgary,50.93160,-114.09600
4650683,2017-06-21 05:07:27.447,CA,ON,Toronto,43.67960,-79.43430
5506243,2017-06-21 06:13:36.507,CA,AB,Calgary,51.13870,-114.20150
5600528,2017-06-21 06:21:22.063,CA,AB,Calgary,51.17260,-114.10100
4950944,2017-06-21 06:31:12.997,CA,ON,Dundas,43.26435,-79.95395
5004879,2017-06-21 06:34:26.503,CA,ON,Toronto,43.78130,-79.30380
5378946,2017-06-21 07:00:50.323,CA,ON,Burlington,43.38890,-79.76820
5014597,2017-06-21 07:34:43.410,CA,BC,Richmond,49.15378,-123.17039
5236622,2017-06-21 07:50:51.530,CA,ON,North York,43.73180,-79.41820
5247205,2017-06-21 07:51:28.000,CA,ON,Milton,43.51520,-79.88020
5338567,2017-06-21 07:57:52.607,CA,MB,Winnipeg,49.82840,-97.05990
4605958,2017-06-21 08:04:38.017,CA,BC,Vancouver,49.25010,-123.03800
4837063,2017-06-21 08:22:00.663,CA,ON,Windsor,42.29490,-83.05200
4840695,2017-06-21 08:22:20.000,CA,AB,Edmonton,53.54510,-113.51200
4956028,2017-06-21 08:31:29.787,CA,ON,Peterborough,44.30220,-78.33420
5079826,2017-06-21 08:39:24.883,CA,ON,Mississauga,43.60202,-79.62460
5186716,2017-06-21 08:46:46.670,CA,MB,Winnipeg,49.87500,-97.20960
5257548,2017-06-21 08:52:18.897,CA,AB,Calgary,50.95050,-113.94700
5287929,2017-06-21 08:54:32.840,CA,ON,Ottawa,45.41290,-75.70780
5419130,2017-06-21 09:04:44.340,CA,NS,Halifax,44.69880,-63.66400
5109410,2017-06-21 09:41:42.593,CA,ON,Woodbridge,43.78713,-79.56396
5452102,2017-06-21 10:08:55.510,CA,QC,Gatineau,45.47600,-75.67860
4972728,2017-06-21 10:32:33.000,CA,MB,Winnipeg,49.89189,-97.27347
5269861,2017-06-21 10:53:10.080,CA,ON,Toronto,43.70680,-79.39910
4641415,2017-06-21 11:06:57.087,CA,AB,Calgary,51.17260,-114.10100
4724834,2017-06-21 11:13:39.393,CA,AB,Edmonton,53.46350,-113.37850
5580945,2017-06-21 11:19:54.757,CA,SK,Saskatoon,52.12020,-106.66900
4873083,2017-06-21 11:25:12.120,CA,ON,Ottawa,45.35190,-75.79110
5018795,2017-06-21 11:34:58.070,CA,ON,Thornhill,43.83950,-79.38310
5077578,2017-06-21 11:39:12.650,CA,QC,Laval,45.57770,-73.80710
5325299,2017-06-21 11:56:36.130,CA,AB,Lethbridge,49.68360,-112.83400
5288466,2017-06-21 12:54:34.097,CA,AB,Lethbridge,49.68360,-112.83400
5292003,2017-06-21 12:54:44.283,CA,ON,Etobicoke,43.68790,-79.55700
4647216,2017-06-21 13:07:16.910,CA,NS,Halifax,44.65080,-63.61460
4629141,2017-06-21 14:06:05.470,CA,ON,South Porcupine,48.47508,-81.23829
5595429,2017-06-21 14:21:06.440,CA,ON,Toronto,43.66820,-79.42090
4871989,2017-06-21 14:25:02.883,CA,AB,Calgary,51.14140,-114.07600
5058145,2017-06-21 14:37:53.927,CA,AB,Calgary,50.87744,-114.03202
5528455,2017-06-21 15:15:49.517,CA,ON,Ottawa,45.44550,-75.68940
4791520,2017-06-21 15:18:02.220,CA,NB,Fredericton,45.94284,-66.67225
4839872,2017-06-21 15:22:17.640,CA,AB,Edmonton,53.63130,-113.52450
5291954,2017-06-21 15:54:44.727,CA,ON,Bowmanville,43.91250,-78.68710
5298175,2017-06-21 15:55:03.980,CA,ON,Etobicoke,43.60680,-79.50630
